run_id,mixture,operating_point,experiment,split_label,normality_label,sensor_member,actuator_member,metadata_member,gc_member,oplog_member,has_sensor,has_actuator,has_metadata,has_gc_timeseries,has_oplog,n_sensor_rows,duration_seconds,duration_minutes,anomaly_points,first_anomaly_fraction
batch_dist_ternary_acetone+butan-1-ol+methanol__operating_point_012__train_normal_experiment_001,batch_dist_ternary_acetone+butan-1-ol+methanol,operating_point_012,train_normal_experiment_001,train,normal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_012/train_normal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_012/train_normal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_012/train_normal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_012/train_normal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_012/train_normal_experiment_001.csv,True,True,True,True,True,4205,4204.0,70.06666666666666,0,
batch_dist_ternary_acetone+butan-1-ol+methanol__operating_point_013__test_anormal_experiment_001,batch_dist_ternary_acetone+butan-1-ol+methanol,operating_point_013,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_013/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_013/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_013/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_013/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_acetone+butan-1-ol+methanol/operating_point_013/test_anormal_experiment_001.csv,True,True,True,True,True,20660,20659.0,344.31666666666666,6769,0.10615228229827194
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_001.csv,True,True,True,True,True,2584,2583.0,43.05,2584,0.0
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_002.csv,True,True,True,True,True,4824,4823.0,80.38333333333334,4374,0.09330292349160274
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_003,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_003,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_003.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_003.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_003.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_003.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_003.csv,True,True,True,True,True,3390,3389.0,56.483333333333334,190,0.8990852758925937
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_004,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_004,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_004.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_004.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_004.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_004.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_004.csv,True,True,True,True,True,8414,8413.0,140.21666666666667,3163,0.0937834304053251
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_005,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_005,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_005.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_005.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_005.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_005.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_005.csv,True,True,True,True,True,6846,6845.0,114.08333333333333,2024,0.4336011687363039
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_006,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_006,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_006.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_006.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_006.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_006.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_006.csv,True,True,True,True,True,2774,2773.0,46.21666666666667,45,0.9754778218535882
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_007,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_007,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_007.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_007.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_007.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_007.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_007.csv,True,True,True,True,True,5159,5158.0,85.96666666666667,148,0.33927879022877083
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_008,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_008,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_008.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_008.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_008.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_008.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_008.csv,True,True,True,True,True,5140,5139.0,85.65,106,0.5384316014788869
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_009,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_009,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_009.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_009.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_009.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_009.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_009.csv,True,True,True,True,True,4388,4387.0,73.11666666666666,974,0.24754957829952132
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_010,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_010,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_010.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_010.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_010.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_010.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_010.csv,True,True,True,True,True,4611,4610.0,76.83333333333333,884,0.2262472885032538
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_011,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_011,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_011.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_011.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_011.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_011.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_011.csv,True,True,True,True,True,4045,4044.0,67.4,1087,0.21686449060336302
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_012,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_012,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_012.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_012.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_012.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_012.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_012.csv,True,True,True,True,True,4445,4444.0,74.06666666666666,932,0.06570657065706571
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__test_anormal_experiment_013,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,test_anormal_experiment_013,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_013.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_013.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_013.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_013.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/test_anormal_experiment_013.csv,True,True,True,True,True,10382,10381.0,173.01666666666668,1066,0.5560157980926693
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_001__train_normal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_001,train_normal_experiment_001,train,normal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/train_normal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/train_normal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/train_normal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/train_normal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_001/train_normal_experiment_001.csv,True,True,True,True,True,4110,4109.0,68.48333333333333,0,
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_002__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_002,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_001.csv,True,True,True,True,True,3960,3959.0,65.98333333333333,1975,0.5013892397069967
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_002__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_002,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_002.csv,True,True,True,True,True,1493,1492.0,24.866666666666667,221,0.8525469168900804
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_002__test_anormal_experiment_003,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_002,test_anormal_experiment_003,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_003.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_003.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_003.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_003.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_003.csv,True,True,True,True,True,3568,3567.0,59.45,843,0.36893748247827307
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_002__test_anormal_experiment_004,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_002,test_anormal_experiment_004,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_004.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_004.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_004.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_004.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_004.csv,True,True,True,True,True,4906,4905.0,81.75,652,0.727217125382263
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_002__test_anormal_experiment_005,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_002,test_anormal_experiment_005,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_005.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_005.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_005.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_005.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_005.csv,True,True,True,True,True,3832,3831.0,63.85,1256,0.09814669799008092
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_002__test_anormal_experiment_006,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_002,test_anormal_experiment_006,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_006.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_006.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_006.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_006.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_002/test_anormal_experiment_006.csv,True,True,True,True,True,11195,11194.0,186.56666666666666,344,0.822136859031624
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_001.csv,True,True,True,True,True,2494,2493.0,41.55,1101,0.02807862013638187
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_002.csv,True,True,True,True,True,5049,5048.0,84.13333333333334,27,0.2339540412044374
